Crop_Name,Primary_Category,Family,Scientific_Name,Color_Hex,Variety_Default,Harvest_Unit,Price_Wholesale,Price_Retail,Yield_Lbs_Per_Ft,Calc_Method,Rec_Direct,Rec_Transplant,Rows_Per_Bed,In_Row_Spacing_In,Tray_Cell_Count,Seeder_Config,Safety_Buffer_%,DTM_Spring,DTM_Summer,DTM_Fall,DTM_Average,Nursery_Days,Days_To_Pot_Up,Days_To_Harden_Off,Germination_Days,Germ_Temp_F,Cold_Stratify?,Germination_Instructions,Hardiness_Zone,Rotation_Group,Common_Pests,Common_Diseases,Storage_Reqs,Temp_Day_Optimum,Temp_Night_Optimum,Soil_Temp_Optimum,Light_Req,Water_Req,pH_Min,pH_Max,Grower_Notes,Days_To_Maturity,Direct_or_Transplant,Frost_Hardy?,Light_Hours_Req,Water_Req_Gal_Week,Notes,Expected_First_Harvest,Expected_Last_Harvest,Harvest_Window_Days
Lettuce,Veg,Asteraceae,Lactuca sativa,#9370DB,Gordini,Lb,2.5,5,1,Linear Ft,No,Yes,4,12,128,,20,55,45,55,52,30,0,7,3,70,No,One-cut prep,3/10/2026,Veg,Aphids,Mildew,Fresh,60-75F,45-60F,70,Sun/Part,Med,6,7,,52,Transplant,Yes,12,0.5,,,,21
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Marmalade Skies,Lb,1.8,4.5,0.5,Linear Ft,,Yes,1,24,128,,20,72,68,72,56,56,14,7,14,85,No,Round red slicer,3/10/2026,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,70,56,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Kakao,Lb,1.8,4.5,0.5,Linear Ft,,Yes,1,24,128,,20,72,68,72,56,56,14,7,14,85,No,Round red slicer,3/10/2026,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,70,56,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Big Beef Plus,Lb,1.8,4.5,0.5,Linear Ft,,Yes,1,24,128,,20,72,68,72,56,56,14,7,14,85,No,Round red slicer,3/10/2026,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,72,56,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Pink Wonder,Lb,1.8,4.5,0.5,Linear Ft,,Yes,1,24,128,,20,72,68,72,56,56,14,7,14,85,No,Round red slicer,3/10/2026,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,70,56,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Green Zebra,Lb,1.8,4.5,0.5,Linear Ft,,Yes,1,24,128,,20,72,68,72,56,56,14,7,14,85,No,Round red slicer,3/10/2026,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,70,56,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Brandywine,Lb,1.8,4.5,0.5,Linear Ft,,Yes,1,24,128,,20,72,68,72,56,56,14,7,14,85,No,Round red slicer,3/10/2026,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,70,56,Transplant,No,12,0.8,,,,
Tomato,Veg,Solanaceae,Solanum lycopersicum,#C0392B,Striped German,Lb,1.8,4.5,0.5,Linear Ft,,Yes,1,24,128,,20,72,68,72,56,56,14,7,14,85,No,Round red slicer,3/10/2026,Veg,Hornworms,Blight,Fresh,75-85F,65-75F,85,Full sun,Med,6,6.8,70,56,Transplant,No,12,0.8,,,,
Peppers,Veg,Solanaceae,Capsicum annuum,#FF6347,Cornitos Mix,Lb,1.5,3,0.5,Linear Ft,,Yes,2,12,200,,20,75,65,75,56,56,14,7,14,85,No,Bottom heat,4/10/2026,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,72,56,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#FF6347,Nebula Bell,Lb,1.5,3,0.5,Linear Ft,,Yes,2,12,200,,20,75,65,75,56,56,14,7,14,85,No,Bottom heat,4/10/2026,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,72,56,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#FF6347,Amaretto Bell,Lb,1.5,3,0.5,Linear Ft,,Yes,2,12,200,,20,75,65,75,56,56,14,7,14,85,No,Bottom heat,4/10/2026,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,72,56,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#FF6347,Nova Bell,Lb,1.5,3,0.5,Linear Ft,,Yes,2,12,200,,20,75,65,75,56,56,14,7,14,85,No,Bottom heat,4/10/2026,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,72,56,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#FF6347,Round of Hungary,Lb,1.5,3,0.5,Linear Ft,,Yes,2,12,200,,20,75,65,75,56,56,14,7,14,85,No,Bottom heat,4/10/2026,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,72,56,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#FF6347,Mellow Star Shishito,Lb,1.5,3,0.5,Linear Ft,,Yes,2,12,200,,20,75,65,75,56,56,14,7,14,85,No,Bottom heat,4/10/2026,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,72,56,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#FF6347,Sargento Poblano,Lb,1.5,3,0.5,Linear Ft,,Yes,2,12,200,,20,75,65,75,56,56,14,7,14,85,No,Bottom heat,4/10/2026,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,72,56,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#FF6347,El Jefe Jalapeno,Lb,1.5,3,0.5,Linear Ft,,Yes,2,12,200,,20,75,65,75,56,56,14,7,14,85,No,Bottom heat,4/10/2026,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,72,56,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#FF6347,Cherry Bomb,Lb,1.5,3,0.5,Linear Ft,,Yes,2,12,200,,20,75,65,75,56,56,14,7,14,85,No,Bottom heat,4/10/2026,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,72,56,Transplant,No,12,0.8,,,,50
Peppers,Veg,Solanaceae,Capsicum annuum,#FF6347,Espellete Paprika,Lb,1.5,3,0.5,Linear Ft,,Yes,2,12,200,,20,75,65,75,56,56,14,7,14,85,No,Bottom heat,4/10/2026,Veg,Aphids,Wilt,Fresh,75-85F,65-75F,85,Full sun,Med,6,7,72,56,Transplant,No,12,0.8,,,,50
Summer Squash,Veg,Cucurbitaceae,Cucurbita pepo,#FFA500,Sophy,Lb,0.9,1.8,2,TBD,No,Yes,1,12,50,,20,50,50,50,50,21,0,7,7,85,No,Harvest daily,3/10/2026,Cucurbitaceae,Beetles,Mildew,Fresh,70-85F,65-75F,80,Full sun,Medium,6,7,,50,Transplant,No,6,0.8,,,,48
Summer Squash,Veg,Cucurbitaceae,Cucurbita pepo,#FFA500,yellow fin,Lb,0.9,1.8,2,TBD,No,Yes,1,12,50,,20,50,50,50,50,21,0,7,7,85,No,Harvest daily,3/10/2026,Cucurbitaceae,Beetles,Mildew,Fresh,70-85F,65-75F,80,Full sun,Medium,6,7,,50,Transplant,No,6,0.8,,,,62
Summer Squash,Veg,Cucurbitaceae,Cucurbita pepo,#FFA500,Y-Star,Lb,0.9,1.8,2,TBD,No,Yes,1,12,50,,20,50,50,50,50,21,0,7,7,85,No,Harvest daily,3/10/2026,Cucurbitaceae,Beetles,Mildew,Fresh,70-85F,65-75F,80,Full sun,Medium,6,7,,50,Transplant,No,6,0.8,,,,51
Summer Squash,Veg,Cucurbitaceae,Cucurbita pepo,#FFA500,Zephyr,Lb,0.9,1.8,2,TBD,No,Yes,1,12,50,,20,50,50,50,50,21,0,7,7,85,No,Harvest daily,3/10/2026,Cucurbitaceae,Beetles,Mildew,Fresh,70-85F,65-75F,80,Full sun,Medium,6,7,,50,Transplant,No,6,0.8,,,,98
Watermelons,Veg,Cucurbitaceae,Citrullus lanatus,#FFD700,Mini Love,Lb,1.25,2.5,0.7,TBD,No,Yes,1,12,50,,20,80,80,80,80,22,0,7,7,85,No,Mulch well,4/10/2026,Cucurbitaceae,Beetles,Wilt,Fresh,75-90F,65-75F,80,Full sun,Medium,6,7,,80,Transplant,No,6,0.8,,,,21
Winter Squash,Veg,Cucurbitaceae,Cucurbita maxima,#FF8C00,Winter Sweet,Lb,0.65,1.3,2,TBD,No,Yes,1,12,50,,20,105,105,105,105,21,0,7,7,85,No,Cure well,3/10/2026,Cucurbitaceae,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Medium,6,7,,105,Transplant,No,6,0.8,,,,28
Winter Squash,Veg,Cucurbitaceae,Cucurbita maxima,#FF8C00,Bonbon,Lb,0.65,1.3,2,TBD,No,Yes,1,12,50,,20,105,105,105,105,21,0,7,7,85,No,Cure well,3/10/2026,Cucurbitaceae,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Medium,6,7,,105,Transplant,No,6,0.8,,,,28
Winter Squash,Veg,Cucurbitaceae,Cucurbita maxima,#FF8C00,Sunshine,Lb,0.65,1.3,2,TBD,No,Yes,1,12,50,,20,105,105,105,105,21,0,7,7,85,No,Cure well,3/10/2026,Cucurbitaceae,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Medium,6,7,,105,Transplant,No,6,0.8,,,,28
Winter Squash,Veg,Cucurbitaceae,Cucurbita maxima,#FF8C00,Pinnacle,Lb,0.65,1.3,2,TBD,No,Yes,1,12,50,,20,105,105,105,105,21,0,7,7,85,No,Cure well,3/10/2026,Cucurbitaceae,Beetles,Mildew,Storage,70-85F,65-75F,80,Full sun,Medium,6,7,,105,Transplant,No,6,0.8,,,,28
Dill,Veg,Apiaceae,Anethum graveolens,#F0E68C,Hera,Bunch,1.75,3.5,0.5,Linear Ft,No,Yes,4,4,264,X24-Jang,20,50,40,50,47,28,0,7,10,70,No,Standard dill,3/10/2026,Herb,Aphids,Blight,Fresh,60-75F,50-60F,65,Full sun,Med,6,7,,47,Paperpot,Yes,12,0.5,,,,20
Cilantro,Veg,Apiaceae,Coriandrum sativum,#FFA500,Cruiser,Bunch,1.25,2.5,0.5,Linear Ft,No,Yes,4,4,264,X24-Jang,20,55,45,55,52,28,0,7,10,65,No,Sow biweekly,3/10/2026,Herb,Aphids,Blight,Fresh,55-70F,45-55F,65,Sun/Part,Med,6,7,,52,Paperpot,Yes,12,0.5,,,,20
Beets,Veg,Amaranthaceae,Beta vulgaris,#0B0108,Boldor,Lb,0.85,1.7,0.65,Linear Ft,Yes,No,3,2,72,F24-Jang,20,55,45,55,52,0,0,7,10,75,No,Soak seeds,3/9/2026,Veg,Leaf Miners,Mildew,Fresh,60-75F,50-60F,70,Sun/Part,Med,6,7.5,,52,Direct Seed,Yes,12,0.5,,,,28
Beets,Veg,Amaranthaceae,Beta vulgaris,#0B0108,Red Ace,Lb,0.85,1.7,0.65,Linear Ft,Yes,No,3,2,72,F24-Jang,20,55,45,55,52,0,0,7,10,75,No,Soak seeds,3/9/2026,Veg,Leaf Miners,Mildew,Fresh,60-75F,50-60F,70,Sun/Part,Med,6,7.5,,52,Direct Seed,Yes,12,0.5,,,,21
Carrots,Veg,Apiaceae,Daucus carota,#FFD700,Yaya,Lb,0.65,1.3,1.5,Linear Ft,No,Yes,3,1,72,F24-Jang,20,75,70,75,73,0,0,7,14,75,No,Nantes type,3/9/2026,Veg,Rust Fly,Blight,Storage,60-75F,50-60F,70,Full sun,Med,6,7,,73,Transplant,Yes,12,0.5,,,,21
Carrots,Veg,Apiaceae,Daucus carota,#FFD700,Yaya,Lb,0.65,1.3,1.5,Linear Ft,Yes,No,3,1,72,F24-Jang,20,75,70,75,73,0,0,7,14,75,No,Nantes type,3/9/2026,Veg,Rust Fly,Blight,Storage,60-75F,50-60F,70,Full sun,Med,6,7,,73,Direct Seed,Yes,12,0.5,,,,21
Lettuce,Veg,Asteraceae,Lactuca sativa,#9370DB,Rosaine,Lb,2.5,5,1,Linear Ft,No,Yes,3,7.5,128,,20,55,45,55,52,30,0,7,3,70,No,One-cut prep,3/10/2026,Veg,Aphids,Mildew,Fresh,60-75F,45-60F,70,Sun/Part,Med,6,7,,52,Transplant,Yes,12,0.5,,,,21
Celtuce,Veg,,,,Spring Tower,,,,,,No,Yes,3,12,128,,,,,,50,30,,,,,,,,,,,,,,,,,,,,50,Transplant,,,,,,,
Lettuce,Veg,Asteraceae,Lactuca sativa,#9370DB,Pint Size Iceberg,Lb,2.5,5,1,Linear Ft,No,Yes,3,10,128,,20,55,45,55,52,30,0,7,3,70,No,One-cut prep,3/10/2026,Veg,Aphids,Mildew,Fresh,60-75F,45-60F,70,Sun/Part,Med,6,7,,52,Transplant,Yes,12,0.5,,,,21
Parsley,Veg,Apiaceae,Petroselinum crispum,#FFA500,Peione,Bunch,1.25,2.5,0.5,Linear Ft,No,Yes,3,12,200,,20,75,70,75,73,42,0,7,21,70,No,Garnish type,3/9/2026,Herb,Aphids,Blight,Fresh,60-75F,50-60F,70,Full sun,Med,6,7,,73,Transplant,Yes,12,0.5,,,,70
Basil,Veg,Lamiaceae,Ocimum basilicum,#228B22,Doron Prospera® Active DMR,Bunch,2.5,4.5,0.5,Linear Ft,No,Yes,3,12,200,,20,65,60,65,63,28,0,7,10,85,No,Standard Italian,4/10/2026,Herb,Aphids,Root rot,Fresh,75-85F,65-75F,85,Full sun,Med,6,7.5,,63,Transplant,No,12,0.5,,,,85
Arugula,Veg,Brassicaceae,Eruca sativa,#2E8B57,Bellezia,Lb,3,6,0.5,Linear Ft,Yes,No,15,1,72,X24-Jang,20,35,28,35,33,0,0,7,3,65,No,Standard baby leaf,3/10/2026,Veg,Flea Beetles,None,Fresh,55-65F,45-55F,65,Sun/Part,Med,6,7,,33,Direct Seed,Yes,12,0.5,,,,54
Spinach,Veg,Amaranthaceae,Spinacia oleracea,#C71585,yuma or pawnie,Lb,3,6,0.4,Linear Ft,Yes,No,15,1,72,X24-Jang,20,45,35,45,42,0,0,7,10,65,No,Smooth leaf,3/9/2026,Veg,Leaf Miners,Mildew,Fresh,55-65F,45-55F,65,Sun/Part,Med,6,7.5,,42,Direct Seed,Yes,12,0.5,,,,40
Petite Kale Mix,Veg,Brassicaceae,Brassica oleracea,#0E6655,"Petite Kale Mix (unicorn, red russian, toscano, kx-1)",Lb,4,8,0.4,Linear Ft,Yes,No,15,1,72,X24-Jang,20,35,28,35,33,0,0,7,3,70,No,Cut and come again,3/9/2026,Veg,Aphids,None,Fresh,60-75F,50-60F,70,Full sun,Med,6,7.5,,33,Direct Seed,Yes,12,0.5,,,,
Something Fresh Mix,Veg,Mixed,Brassica/Mixed,#1D8348,"red baron plus, koji, rosie, mizuna, miz america, tokyo bekana",Lb,4,8,0.5,Linear Ft,Yes,No,15,1,72,X24-Jang,20,30,25,30,28,0,0,7,3,70,No,Tokyo/Mizuna/Koji,3/10/2026,Veg,Flea Beetles,None,Fresh,60-75F,50-60F,70,Sun/Part,Med,6,7,,28,Direct Seed,Yes,12,0.5,,,,
Beets,Veg,Amaranthaceae,Beta vulgaris,#0B0108,Formanova,Lb,0.85,1.7,0.65,Linear Ft,Yes,No,3,2,72,F24-Jang,20,55,45,55,52,0,0,7,10,75,No,Soak seeds,3/9/2026,Veg,Leaf Miners,Mildew,Fresh,60-75F,50-60F,70,Sun/Part,Med,6,7.5,,52,Direct Seed,Yes,12,0.5,,,,21
Beets,Veg,Amaranthaceae,Beta vulgaris,#0B0108,Badger Flame,Lb,0.85,1.7,0.65,Linear Ft,Yes,No,3,2,72,F24-Jang,20,55,45,55,52,0,0,7,10,75,No,Soak seeds,3/9/2026,Veg,Leaf Miners,Mildew,Fresh,60-75F,50-60F,70,Sun/Part,Med,6,7.5,,52,Direct Seed,Yes,12,0.5,,,,21
Beets,Veg,Amaranthaceae,Beta vulgaris,#0B0108,"Chioggia, Boldor, Babybeat",Lb,0.85,1.7,0.65,Linear Ft,Yes,No,3,3,72,F24-Jang,20,55,45,55,52,0,0,7,10,75,No,Soak seeds,3/9/2026,Veg,Leaf Miners,Mildew,Fresh,60-75F,50-60F,70,Sun/Part,Med,6,7.5,,52,Direct Seed,Yes,12,0.5,,,,21
Carrots,Veg,Apiaceae,Daucus carota,#FFD700,Kyoto Red,Lb,0.65,1.3,1.5,Linear Ft,Yes,No,3,1,72,F24-Jang,20,75,70,75,73,0,0,7,14,75,No,Nantes type,3/9/2026,Veg,Rust Fly,Blight,Storage,60-75F,50-60F,70,Full sun,Med,6,7,,73,Direct Seed,Yes,12,0.5,,,,22
Turnip,Veg,,,,Hakurei,,,,,,Yes,No,9,2,72,,,,,,50,28,,,,,,,,,,,,,,,,,,,,50,Direct Seed,,,,,,,
Beans,Veg,,,,PV857,,,,,,No,Yes,1,12,72,,,,,,50,28,,,,,,,,,,,,,,,,,,,,50,Transplant,,,,,,,
Beans,Veg,,,,PV857,,,,,,Yes,No,1,12,72,,,,,,50,28,,,,,,,,,,,,,,,,,,,,50,Direct Seed,,,,,,,
Potato,Veg,,,,Masquerade,,,,,,No,Yes,1,6,72,,,,,,50,28,,,,,,,,,,,,,,,,,,,,50,Transplant,,,,,,,
Potato,Veg,,,,Keuka Gold,,,,,,No,Yes,1,6,72,,,,,,50,28,,,,,,,,,,,,,,,,,,,,50,Transplant,,,,,,,
Potato,Veg,,,,Blue Gold,,,,,,Yes,No,1,6,72,,,,,,50,28,,,,,,,,,,,,,,,,,,,,50,Direct Seed,,,,,,,
Potato,Veg,,,,Adirondak Red,,,,,,Yes,No,1,6,72,,,,,,50,28,,,,,,,,,,,,,,,,,,,,50,Direct Seed,,,,,,,
Potato,Veg,,,,Adirondack Blue,,,,,,Yes,No,1,6,72,,,,,,50,28,,,,,,,,,,,,,,,,,,,,50,Direct Seed,,,,,,,
Potato,Veg,,,,Kennebec - Organic,,,,,,Yes,No,1,6,72,,,,,,50,28,,,,,,,,,,,,,,,,,,,,50,Direct Seed,,,,,,,
Potato,Veg,,,,Satina,,,,,,Yes,No,1,6,72,,,,,,50,28,,,,,,,,,,,,,,,,,,,,50,Direct Seed,,,,,,,
Potato,Veg,,,,Lehigh,,,,,,No,Yes,1,6,72,,,,,,50,28,,,,,,,,,,,,,,,,,,,,50,Transplant,,,,,,,
Radicchio,Veg,Asteraceae,Cichorium intybus,#9370DB,Rosalba,Lb,2.5,5,1,Linear Ft,No,Yes,3,12,128,,20,85,75,85,82,35,0,7,7,75,No,Variegated head,4/9/2026,Veg,Aphids,None,Fresh,65-75F,45-60F,70,Sun/Part,Med,6,7,,82,Transplant,Yes,12,0.5,,,,29
Cauliflower,Veg,Brassicaceae,Brassica oleracea,#2E8B57,Murasaki Fioretto,Lb,1.25,2.5,1.2,Linear Ft,No,Yes,2,18,50,,20,70,65,70,68,35,0,7,7,75,No,Sprouting type,3/9/2026,Veg,Loopers,Clubroot,Fresh,60-75F,50-60F,70,Full sun,Med,6,7,,68,Transplant,Yes,12,0.5,,,,58
Cabbage,Veg,Brassicaceae,Brassica oleracea,#0C360C,VERZA MORETTA SANZENO,Lb,0.45,0.9,1.5,Linear Ft,No,Yes,2,15,128,,20,72,68,72,70,35,0,7,7,75,No,Savoy type,3/9/2026,Veg,Worms,Clubroot,Storage,60-75F,50-60F,70,Full sun,Med,6,7,,70,Transplant,Yes,12,0.5,,,,
Cabbage,Veg,Brassicaceae,Brassica oleracea,#0C360C,Famosa,Lb,0.45,0.9,1.5,Linear Ft,No,Yes,2,15,128,,20,72,68,72,70,35,0,7,7,75,No,Savoy type,3/9/2026,Veg,Worms,Clubroot,Storage,60-75F,50-60F,70,Full sun,Med,6,7,,70,Transplant,Yes,12,0.5,,,,
Cabbage,Veg,Brassicaceae,Brassica oleracea,#0C360C,Caraflex,Lb,0.45,0.9,1.5,Linear Ft,No,Yes,2,15,128,,20,72,68,72,70,35,0,7,7,75,No,Savoy type,3/9/2026,Veg,Worms,Clubroot,Storage,60-75F,50-60F,70,Full sun,Med,6,7,,70,Transplant,Yes,12,0.5,,,,
Napa Cabbage,Veg,,,,Minuet,,,,,,No,Yes,3,12,128,,,,,,70,35,,,,,,,,,,,,,,,,,,,,70,Transplant,,,,,,,
Spinach,Veg,Amaranthaceae,Spinacia oleracea,#C71585,Winter Bloomsdale,Lb,3,6,0.4,Linear Ft,Yes,No,4,1,72,X24-Jang,20,45,35,45,42,0,0,7,10,65,No,Smooth leaf,3/9/2026,Veg,Leaf Miners,Mildew,Fresh,55-65F,45-55F,65,Sun/Part,Med,6,7.5,,42,Direct Seed,Yes,12,0.5,,,,40
Carrots,Veg,Apiaceae,Daucus carota,#FFD700,napoli,Lb,0.65,1.3,1.5,Linear Ft,Yes,No,9,1,72,F24-Jang,20,75,70,75,73,0,0,7,14,75,No,Nantes type,3/9/2026,Veg,Rust Fly,Blight,Storage,60-75F,50-60F,70,Full sun,Med,6,7,,73,Direct Seed,Yes,12,0.5,,,,57
